time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-05 00:00:00+00:00,73,46,574,201
2025-05-06 00:00:00+00:00,97,60,592,206
2025-05-07 00:00:00+00:00,99,61,452,192
2025-05-08 00:00:00+00:00,83,58,513,191
2025-05-09 00:00:00+00:00,131,99,518,190
2025-05-10 00:00:00+00:00,53,35,162,71
2025-05-11 00:00:00+00:00,67,44,188,84
2025-05-12 00:00:00+00:00,81,62,483,206
2025-05-13 00:00:00+00:00,105,60,560,214
2025-05-14 00:00:00+00:00,103,63,521,229
2025-05-15 00:00:00+00:00,184,142,573,200
2025-05-16 00:00:00+00:00,130,86,459,199
2025-05-17 00:00:00+00:00,47,37,150,77
2025-05-18 00:00:00+00:00,45,31,151,61
